sha256:b9a271c89a084d172ef5e67d0e6f9558634c3dd89a54cd8074576532699aff12,amd64,linux,"Alpine 3.10",2.1.16,2.1/runtime-deps/alpine3.10/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:21
2.1.16-alpine3.10,amd64,linux,"Alpine 3.10",2.1.16,2.1/runtime-deps/alpine3.10/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:21
2.1-alpine3.10,amd64,linux,"Alpine 3.10",2.1.16,2.1/runtime-deps/alpine3.10/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:21
sha256:ca7074c8387c1748fa1e752a65810f3b7227fb07fc543ddfd6fcb76311b5c43e,arm32,linux,"Ubuntu 18.04",3.1.2,3.1/runtime-deps/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:22
3.1.2-bionic-arm32v7,arm32,linux,"Ubuntu 18.04",3.1.2,3.1/runtime-deps/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:22
3.1-bionic-arm32v7,arm32,linux,"Ubuntu 18.04",3.1.2,3.1/runtime-deps/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:22
sha256:d37f5e31f2b479f6c19680c638fd388baba5d48cd611de302513e4d33897c08b,arm32,linux,"Debian 10",5.0.0,5.0/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:24
5.0.0-preview-buster-slim-arm32v7,arm32,linux,"Debian 10",5.0.0,5.0/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:24
5.0-buster-slim-arm32v7,arm32,linux,"Debian 10",5.0.0,5.0/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-17 14:12:24
sha256:34be900db2806c2ba8abf47476a2a1ce7bc13ae553e63fc7e00ff312ac80d38f,arm32,linux,"Ubuntu 18.04",2.1.16,2.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:36
2.1.16-bionic-arm32v7,arm32,linux,"Ubuntu 18.04",2.1.16,2.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:36
2.1-bionic-arm32v7,arm32,linux,"Ubuntu 18.04",2.1.16,2.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:36
sha256:a2b7fdb9e2e2928df6472d30d3d891f81c1fbd3608bf03bbc4b50002261f65aa,amd64,windows,"Windows Server 2019",3.1.2,3.1/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:38
3.1.2-nanoserver-1809,amd64,windows,"Windows Server 2019",3.1.2,3.1/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:38
3.1-nanoserver-1809,amd64,windows,"Windows Server 2019",3.1.2,3.1/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:38
sha256:7008b78527f05fae20f5b1fdeaf0ac6beac62d8bb9f971e7cddc9ebc86138a8f,amd64,linux,"Ubuntu 18.04",3.1.2,3.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:39
3.1.2-bionic,amd64,linux,"Ubuntu 18.04",3.1.2,3.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:39
3.1-bionic,amd64,linux,"Ubuntu 18.04",3.1.2,3.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:39
sha256:414446f7d77c1aed47f661e070a9bfde7aa6038c53158435b72c38dca6c64a9b,amd64,windows,"Windows Server 2019",5.0.0,5.0/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:41
5.0.0-preview-nanoserver-1809,amd64,windows,"Windows Server 2019",5.0.0,5.0/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:41
5.0-nanoserver-1809,amd64,windows,"Windows Server 2019",5.0.0,5.0/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-17 14:12:41
sha256:a820a3ebeea677034ef63ce40de3cceafc0ef36a246965926e06fc3dcafe6324,amd64,linux,"Alpine 3.10",2.1.16,2.1/aspnet/alpine3.10/amd64/Dockerfile,dotnet/core/aspnet,2020-03-17 14:12:43
2.1.16-alpine3.10,amd64,linux,"Alpine 3.10",2.1.16,2.1/aspnet/alpine3.10/amd64/Dockerfile,dotnet/core/aspnet,2020-03-17 14:12:43
2.1-alpine3.10,amd64,linux,"Alpine 3.10",2.1.16,2.1/aspnet/alpine3.10/amd64/Dockerfile,dotnet/core/aspnet,2020-03-17 14:12:43
