sha256:9ca7536750741b0cd09f5a90df5fff8a7b184f732e2dce8bc1978b193bb5e44c,arm32,linux,"Debian 9",2.1.16,2.1/runtime-deps/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-12 21:50:05
2.1.16-stretch-slim-arm32v7,arm32,linux,"Debian 9",2.1.16,2.1/runtime-deps/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-12 21:50:05
2.1-stretch-slim-arm32v7,arm32,linux,"Debian 9",2.1.16,2.1/runtime-deps/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-12 21:50:05
sha256:e3cd69937770495aea9cb1c2ad14e863b43eca05420b79889e6331b2608f73c5,amd64,linux,"Alpine 3.10",2.1.16,2.1/runtime/alpine3.10/amd64/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:07
2.1.16-alpine3.10,amd64,linux,"Alpine 3.10",2.1.16,2.1/runtime/alpine3.10/amd64/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:07
2.1-alpine3.10,amd64,linux,"Alpine 3.10",2.1.16,2.1/runtime/alpine3.10/amd64/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:07
sha256:34be900db2806c2ba8abf47476a2a1ce7bc13ae553e63fc7e00ff312ac80d38f,arm32,linux,"Ubuntu 18.04",2.1.16,2.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:12
2.1.16-bionic-arm32v7,arm32,linux,"Ubuntu 18.04",2.1.16,2.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:12
2.1-bionic-arm32v7,arm32,linux,"Ubuntu 18.04",2.1.16,2.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:12
sha256:7603f81038e2e154fce03f7a001cfb2e109295cdec10a79cac5fcaf530ed4767,amd64,linux,"Ubuntu 18.04",3.1.2,3.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:14
3.1.2-bionic,amd64,linux,"Ubuntu 18.04",3.1.2,3.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:14
3.1-bionic,amd64,linux,"Ubuntu 18.04",3.1.2,3.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-12 21:50:14
sha256:749826bd8ed11c1ea03ce81fc0385f57e5bfb1f3956560246e143acd0c5fb420,amd64,windows,"Windows Server, version 1909",2.1.16,2.1/aspnet/nanoserver-1909/amd64/Dockerfile,dotnet/core/aspnet,2020-03-12 21:50:17
2.1.16-nanoserver-1909,amd64,windows,"Windows Server, version 1909",2.1.16,2.1/aspnet/nanoserver-1909/amd64/Dockerfile,dotnet/core/aspnet,2020-03-12 21:50:17
2.1-nanoserver-1909,amd64,windows,"Windows Server, version 1909",2.1.16,2.1/aspnet/nanoserver-1909/amd64/Dockerfile,dotnet/core/aspnet,2020-03-12 21:50:17
sha256:021b4bb6cdd7476483b2561227fd864c01fa9d44bba2d6d869dd1e1ddef4aa3e,arm32,linux,"Debian 10",3.1.2,3.1/aspnet/buster-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-12 21:50:19
3.1.2-buster-slim-arm32v7,arm32,linux,"Debian 10",3.1.2,3.1/aspnet/buster-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-12 21:50:19
3.1-buster-slim-arm32v7,arm32,linux,"Debian 10",3.1.2,3.1/aspnet/buster-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-12 21:50:19
sha256:192ad26a72452f8023f922be27679ceb518f42dffbe5cfeb24674264721a622a,amd64,linux,"Ubuntu 18.04",3.1.2,3.1/aspnet/bionic/amd64/Dockerfile,dotnet/core/aspnet,2020-03-12 21:50:22
